host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count_shared_rooms,reviews_per_month
2018-11-17,,,,f,t,t,-22.91538,-43.17931,Shared room,5,1.5,1.0,1.0,155.0,3,226,t,29,59,89,364,1,5.0,4.0,2.0,5.0,5.0,4.0,3.0,f,1,0.03
2017-01-13,within an hour,1.0,0.93,t,t,t,-22.98111,-43.21927,Private room,2,1.0,1.0,1.0,197.0,1,1125,t,1,28,53,65,60,4.93,4.95,4.6,4.98,4.95,5.0,4.83,t,0,1.08
2013-02-26,within an hour,0.96,0.97,t,t,t,-22.98479,-43.20219,Entire home/apt,6,2.0,2.0,2.0,399.0,2,90,t,0,0,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.51
2017-04-28,within an hour,1.0,0.83,f,t,f,-22.96593,-43.17761,Entire home/apt,6,2.0,2.0,4.0,189.0,3,90,t,16,46,65,155,53,4.92,4.96,4.96,5.0,4.96,4.98,4.83,f,0,1.68
2016-06-14,within a few hours,0.91,0.75,t,t,t,-22.90577,-43.17211,Entire home/apt,16,5.5,5.0,,1500.0,2,1125,t,30,60,90,361,3,4.67,5.0,4.33,5.0,5.0,5.0,4.0,f,0,0.17
2014-05-01,within an hour,1.0,0.79,t,t,t,-22.98371,-43.21726,Entire home/apt,3,4.0,2.0,2.0,1290.0,5,1125,t,28,58,88,178,24,4.88,4.75,4.79,5.0,4.96,5.0,4.63,f,0,0.25
2016-01-09,within a day,0.6,0.67,f,t,f,-22.936,-43.19063,Private room,2,1.0,1.0,1.0,181.0,1,90,t,30,60,90,365,18,4.89,4.83,4.56,5.0,4.89,4.5,4.72,t,0,0.25
2019-01-17,within an hour,1.0,1.0,t,t,t,-22.99753,-43.25608,Private room,4,1.0,1.0,1.0,680.0,7,7,t,0,0,0,122,0,,,,,,,,f,0,
2012-08-19,within a few hours,0.95,0.39,f,t,t,-22.96761,-43.39617,Shared room,6,1.0,1.0,6.0,100.0,1,90,t,30,60,83,350,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,0.05
2012-12-27,within a day,1.0,0.81,f,t,t,-23.00187,-43.32441,Entire home/apt,8,1.0,1.0,7.0,800.0,7,90,t,0,0,0,232,2,3.5,4.0,3.5,4.5,4.5,4.0,4.0,f,0,0.02
2020-05-12,within an hour,0.8,0.98,f,t,t,-23.01394,-43.30383,Private room,3,1.0,1.0,3.0,820.0,2,1125,t,30,60,90,180,0,,,,,,,,t,0,
2015-08-06,,,,f,t,f,-22.95673,-43.18667,Entire home/apt,6,1.0,2.0,6.0,221.0,4,30,f,0,0,0,0,5,4.8,5.0,3.8,5.0,5.0,5.0,4.6,f,0,0.15
2015-09-21,within a day,0.8,0.71,f,t,f,-22.98636,-43.18905,Private room,2,1.0,1.0,1.0,250.0,3,30,t,28,58,79,348,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.1
2020-12-16,within an hour,1.0,0.98,t,t,t,-22.99278,-43.23787,Entire home/apt,4,1.0,2.0,2.0,150.0,3,1125,t,11,15,45,178,8,5.0,5.0,4.88,5.0,5.0,5.0,5.0,t,0,0.71
2017-11-20,within a day,0.7,0.44,f,t,f,-23.01095,-43.35251,Entire home/apt,3,1.0,1.0,2.0,300.0,2,1125,t,19,49,79,92,5,4.2,4.2,4.6,4.6,4.4,5.0,4.4,f,0,0.17
2017-03-22,within a few hours,1.0,0.69,t,t,f,-22.98479,-43.19553,Entire home/apt,5,1.0,,2.0,190.0,8,1125,t,29,59,81,81,39,4.51,4.73,4.41,4.76,4.76,4.81,4.49,f,0,0.64
2017-12-14,,,0.0,f,t,t,-22.91641,-43.17923,Private room,2,2.0,1.0,1.0,51.0,2,1125,t,0,0,0,0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.06
2016-10-16,within a day,0.92,0.82,f,t,t,-22.9805,-43.22434,Entire home/apt,4,2.0,2.0,3.0,200.0,3,1125,t,29,59,78,331,54,4.91,4.94,4.87,4.94,4.87,5.0,4.89,f,0,1.3
2012-07-01,within a few hours,1.0,0.86,f,t,t,-22.96643,-43.38488,Entire home/apt,4,2.5,2.0,2.0,380.0,2,1125,t,8,29,30,256,5,4.6,5.0,4.6,5.0,5.0,5.0,4.8,f,0,0.22
2013-08-31,within an hour,1.0,0.99,t,t,t,-23.00041,-43.30688,Entire home/apt,2,1.5,1.0,1.0,113.0,3,95,t,8,26,44,209,16,4.81,4.94,4.44,4.88,4.88,4.75,4.69,t,0,2.05
2016-04-14,within a few hours,0.8,0.97,f,t,t,-22.912569,-43.19062,Entire home/apt,3,1.0,1.0,1.0,200.0,1,365,t,0,0,0,0,0,,,,,,,,t,0,
2018-12-06,within an hour,1.0,0.82,f,t,t,-23.01191,-43.32726,Entire home/apt,2,1.0,1.0,1.0,450.0,2,365,t,10,10,10,10,0,,,,,,,,f,0,
2014-05-02,within an hour,1.0,0.97,t,t,f,-22.92058,-43.17742,Entire home/apt,4,1.0,1.0,1.0,141.0,2,365,t,30,60,88,363,31,4.87,4.9,4.94,4.97,4.94,5.0,4.87,t,0,1.71
2021-08-27,,,,f,t,f,-22.9429,-43.18031,Private room,2,1.0,9.0,2.0,801.0,1,365,t,0,0,0,169,0,,,,,,,,t,0,
2018-06-10,within an hour,1.0,1.0,f,t,t,-23.004173,-43.486294,Entire home/apt,6,3.0,3.0,5.0,320.0,2,365,t,30,60,78,78,0,,,,,,,,t,0,
2014-04-15,within a day,0.81,0.34,f,t,t,-22.98618,-43.18916,Entire home/apt,4,1.0,1.0,2.0,362.0,5,1125,t,30,60,90,365,7,4.57,4.57,4.14,4.86,4.71,4.71,4.14,f,0,0.09
2017-12-01,within an hour,0.99,0.88,f,t,t,-22.94725,-43.18718,Entire home/apt,4,1.5,2.0,2.0,297.0,3,90,t,14,44,60,72,47,4.77,4.91,4.83,4.81,4.77,5.0,4.68,f,0,1.19
2020-10-07,,,1.0,f,t,t,-23.00289,-43.39269,Entire home/apt,3,1.0,1.0,2.0,361.0,1,365,t,30,60,78,333,5,3.6,3.4,3.6,5.0,4.6,4.6,3.6,t,0,0.52
2015-05-20,within an hour,1.0,0.99,t,t,t,-22.96994,-43.18501,Entire home/apt,6,1.0,2.0,4.0,314.0,3,10,t,26,56,86,129,2,5.0,5.0,4.5,5.0,5.0,5.0,5.0,f,0,0.28
2016-02-22,within an hour,1.0,1.0,f,t,f,-23.0142,-43.45856,Entire home/apt,4,1.0,1.0,2.0,169.0,3,30,t,23,50,70,109,3,4.67,4.67,4.67,5.0,5.0,5.0,4.67,f,0,0.24
2015-05-02,within an hour,1.0,1.0,f,t,t,-22.99635,-43.25859,Entire home/apt,6,2.5,3.0,5.0,5357.0,6,1125,t,24,54,83,83,0,,,,,,,,f,0,
2017-05-25,within a few hours,0.8,0.7,f,t,t,-22.98119,-43.2008,Entire home/apt,2,1.0,1.0,1.0,200.0,7,1125,t,29,40,51,51,15,4.93,5.0,4.8,5.0,4.93,5.0,4.8,f,0,0.85
2016-08-24,within an hour,0.97,0.79,t,t,t,-22.98336,-43.20975,Entire home/apt,8,2.0,2.0,3.0,476.0,3,1125,t,30,60,90,180,0,,,,,,,,f,0,
2015-03-19,a few days or more,0.25,0.0,f,t,t,-22.97087,-43.20548,Entire home/apt,2,1.5,1.0,1.0,170.0,1,1125,t,0,0,0,0,5,5.0,5.0,5.0,5.0,5.0,5.0,4.67,f,0,0.1
2016-07-29,within a few hours,1.0,0.93,t,t,t,-22.97146,-43.18471,Entire home/apt,4,1.0,1.0,2.0,180.0,4,30,t,16,36,53,143,5,4.8,4.8,4.8,5.0,5.0,5.0,4.6,f,0,0.88
2015-07-27,,,,f,t,t,-22.98047,-43.21836,Entire home/apt,6,2.0,3.0,4.0,360.0,3,30,t,0,0,0,0,11,5.0,5.0,5.0,5.0,5.0,5.0,4.73,t,0,0.26
2016-05-15,,,,f,t,f,-22.93712,-43.19087,Entire home/apt,4,2.0,2.0,2.0,1420.0,7,20,t,29,59,89,364,0,,,,,,,,t,0,
2022-01-18,within an hour,1.0,,f,t,t,-22.98703,-43.22757,Entire home/apt,4,1.0,2.0,2.0,800.0,4,18,t,23,53,83,83,0,,,,,,,,t,0,
2013-11-26,,,,f,t,f,-22.94012,-43.19781,Private room,2,2.0,1.0,1.0,200.0,3,1125,t,28,39,39,39,0,,,,,,,,f,0,
2019-01-06,within an hour,1.0,0.91,t,t,t,-22.970387,-43.422935,Entire home/apt,6,2.0,2.0,4.0,185.0,3,365,t,15,43,64,249,98,4.87,4.94,4.69,4.93,4.96,4.9,4.84,t,0,2.34
2016-08-01,,,,f,t,f,-22.93107,-43.17999,Entire home/apt,4,2.0,1.0,1.0,750.0,2,30,t,28,58,88,363,0,,,,,,,,t,0,
2014-07-09,a few days or more,0.0,0.13,f,t,t,-22.98861,-43.19181,Entire home/apt,2,1.0,1.0,2.0,371.0,5,400,t,30,60,79,169,14,4.54,4.62,4.62,4.85,4.62,4.77,4.54,f,0,0.14
2013-11-23,within an hour,1.0,1.0,f,t,t,-22.97063,-43.18775,Entire home/apt,5,1.0,,2.0,131.0,2,1125,t,26,56,79,351,147,4.31,4.47,4.4,4.74,4.68,4.86,4.34,t,0,2.75
2013-05-03,within a few hours,1.0,0.87,t,t,t,-22.97611,-43.19043,Entire home/apt,5,2.0,2.0,3.0,250.0,5,1125,t,0,0,0,0,7,5.0,4.86,5.0,5.0,5.0,5.0,5.0,f,0,1.24
2016-10-07,within a few hours,1.0,0.1,f,t,t,-22.98359,-43.19029,Entire home/apt,4,2.0,2.0,4.0,445.0,3,7,t,27,57,70,339,4,4.25,4.0,5.0,5.0,4.0,5.0,4.0,f,0,0.07
2014-05-10,a few days or more,0.4,0.69,f,t,f,-22.98263,-43.19611,Entire home/apt,2,1.0,,1.0,90.0,10,1125,t,2,16,20,32,16,5.0,4.94,4.81,5.0,5.0,5.0,4.94,f,0,0.54
2013-03-15,within an hour,1.0,0.97,t,t,t,-22.96872,-43.19085,Entire home/apt,4,1.5,2.0,2.0,239.0,3,1125,t,8,17,26,92,8,5.0,5.0,4.88,5.0,5.0,5.0,5.0,f,0,0.26
2017-10-26,within a few hours,1.0,0.5,f,t,t,-22.96934,-43.18604,Entire home/apt,8,2.0,3.0,3.0,400.0,1,1,t,30,60,86,361,0,,,,,,,,t,0,
2012-11-09,within an hour,1.0,0.5,t,t,t,-22.98285,-43.19398,Entire home/apt,3,1.0,1.0,2.0,280.0,2,1125,t,29,59,86,176,5,4.4,4.2,5.0,5.0,5.0,4.6,4.4,f,0,0.12
2020-02-24,within an hour,1.0,1.0,f,t,t,-22.96376,-43.17456,Entire home/apt,4,1.0,1.0,2.0,149.0,3,1125,t,25,55,71,155,13,4.31,4.62,4.31,4.85,4.85,4.92,4.62,t,0,0.81
2014-10-10,,,,f,t,f,-22.95865,-43.19778,Entire home/apt,6,3.0,3.0,4.0,1549.0,5,60,t,30,60,90,365,0,,,,,,,,f,0,
2013-04-30,within an hour,1.0,0.9,f,t,f,-22.92201,-43.17297,Private room,2,2.0,1.0,2.0,190.0,2,30,t,30,60,90,365,0,,,,,,,,f,0,
2022-06-14,,,1.0,f,t,f,-23.02281,-43.48417,Entire home/apt,3,1.0,1.0,2.0,200.0,2,365,t,18,47,67,339,0,,,,,,,,t,0,
2018-07-19,within an hour,1.0,0.98,t,t,t,-22.75061,-43.10575,Entire home/apt,3,1.0,,1.0,230.0,1,45,t,30,60,90,180,58,5.0,4.97,4.93,5.0,4.98,4.86,4.6,t,0,1.35
2016-05-27,a few days or more,0.0,0.0,f,t,f,-23.00663,-43.48541,Entire home/apt,6,2.0,2.0,3.0,550.0,5,1125,t,30,60,85,360,0,,,,,,,,f,0,
2016-01-13,,,,f,t,t,-22.91666,-43.18105,Entire home/apt,6,1.0,1.0,6.0,2323.0,1,1125,t,30,60,90,365,0,,,,,,,,f,0,
2019-01-08,within a few hours,1.0,0.5,f,t,t,-22.91189,-43.18907,Entire home/apt,4,1.0,1.0,2.0,350.0,1,365,t,30,60,90,365,0,,,,,,,,f,0,
2013-12-27,,,0.0,f,t,t,-22.94277,-43.18706,Entire home/apt,2,1.0,1.0,1.0,380.0,3,30,t,30,60,90,365,2,4.5,5.0,5.0,5.0,5.0,5.0,4.5,f,0,0.02
2014-02-17,,,0.78,f,t,t,-22.92378,-43.17795,Entire home/apt,4,1.0,2.0,2.0,118.0,2,1125,t,0,0,1,18,2,5.0,4.5,4.5,5.0,5.0,5.0,5.0,f,0,0.35
2016-09-16,within an hour,1.0,0.73,f,t,t,-22.93366,-43.17676,Entire home/apt,5,1.0,1.0,3.0,300.0,2,100,t,2,2,15,285,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.02
2014-12-11,,,0.5,f,t,f,-22.92241,-43.17603,Entire home/apt,5,1.0,2.0,2.0,120.0,5,90,t,1,1,2,142,24,4.87,4.95,4.87,4.95,4.95,4.9,4.76,f,0,0.36
2016-02-19,within an hour,1.0,1.0,f,t,t,-22.97589,-43.48899,Shared room,2,2.5,1.0,3.0,95.0,8,28,t,28,58,88,363,0,,,,,,,,f,1,
2016-02-22,within an hour,1.0,0.92,f,t,t,-22.96556,-43.1801,Entire home/apt,4,1.0,1.0,2.0,190.0,3,1125,t,0,0,7,211,19,4.79,4.79,5.0,4.95,4.89,4.95,4.79,t,0,2.27
2013-03-13,within an hour,0.97,0.99,f,t,t,-22.98462,-43.19751,Private room,2,1.0,1.0,1.0,99.0,1,30,t,30,60,81,171,146,4.7,4.81,4.67,4.8,4.78,4.97,4.78,t,0,1.74
2014-03-08,within a few hours,1.0,1.0,f,t,t,-22.89385,-43.28477,Private room,2,2.0,1.0,2.0,137.0,2,90,t,22,46,65,240,3,5.0,4.67,5.0,5.0,5.0,5.0,5.0,t,0,0.04
2014-04-09,within a day,0.75,1.0,f,t,t,-22.96099,-43.19512,Private room,2,2.0,1.0,1.0,190.0,2,20,t,8,26,56,331,7,4.57,5.0,4.86,5.0,5.0,4.86,4.71,f,0,0.11
2016-01-06,within a day,0.75,0.8,f,t,t,-22.92329,-43.17778,Entire home/apt,4,1.0,1.0,3.0,163.0,4,30,t,27,57,83,173,13,4.46,4.62,3.92,5.0,5.0,4.92,4.77,f,0,0.25
2015-10-10,within a day,0.7,0.5,f,t,f,-22.98001,-43.19061,Entire home/apt,8,2.0,3.0,5.0,1200.0,4,1125,t,0,4,29,29,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.18
2016-04-18,within a few hours,1.0,0.89,t,t,t,-23.00619,-43.35006,Entire home/apt,5,2.0,2.0,3.0,350.0,2,1125,t,0,30,48,323,4,5.0,5.0,5.0,5.0,4.75,5.0,4.25,f,0,0.42
2020-11-23,,,,f,t,f,-22.91993,-43.18113,Private room,3,1.0,1.0,1.0,184.0,8,1125,t,30,60,90,90,0,,,,,,,,t,0,
2014-05-18,within a day,0.73,0.32,f,t,t,-22.96971,-43.19088,Entire home/apt,2,1.0,1.0,2.0,126.0,2,1125,t,30,60,77,257,16,5.0,5.0,4.94,5.0,5.0,5.0,4.94,f,0,0.48
2018-05-28,a few days or more,0.0,0.0,f,t,f,-22.92471,-43.18916,Private room,2,1.0,1.0,2.0,100.0,2,2,t,23,53,83,358,1,5.0,5.0,5.0,5.0,5.0,4.0,5.0,f,0,0.02
2018-11-15,within a day,0.62,1.0,f,t,t,-22.96179,-43.17842,Entire home/apt,4,1.0,,2.0,167.0,1,1125,t,26,56,82,353,80,4.68,4.8,4.47,4.81,4.75,4.96,4.58,t,0,1.84
2020-08-03,a few days or more,0.25,1.0,f,t,t,-22.94043,-43.674,Entire home/apt,4,1.0,1.0,2.0,55.0,1,365,t,30,60,90,365,0,,,,,,,,t,0,
2014-01-31,within a few hours,0.93,0.95,t,t,t,-23.01005,-43.3401,Private room,2,1.0,1.0,1.0,150.0,2,20,t,21,50,69,344,25,5.0,5.0,5.0,4.96,5.0,4.96,4.88,f,0,0.75
2016-02-16,,,1.0,f,t,t,-22.88114,-43.26269,Private room,3,2.0,1.0,1.0,68.0,2,40,t,30,60,80,80,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.55
2020-01-12,within an hour,1.0,0.56,f,t,f,-23.02415,-43.5086,Entire home/apt,4,2.0,1.0,3.0,329.0,5,6,t,0,0,0,0,0,,,,,,,,t,0,
2016-01-07,,,,f,t,f,-22.97925,-43.66487,Entire home/apt,12,2.0,2.0,2.0,1000.0,1,1125,t,30,60,90,365,0,,,,,,,,f,0,
2015-05-24,,,,f,t,t,-22.93311,-43.32725,Private room,1,1.0,1.0,,149.0,1,1125,t,30,60,90,179,0,,,,,,,,t,0,
2016-05-31,within a few hours,1.0,0.87,f,t,f,-23.01535,-43.47169,Entire home/apt,4,2.0,2.0,2.0,314.0,3,1125,t,30,60,82,186,11,4.73,4.91,4.82,5.0,4.73,4.73,4.73,f,0,0.15
2019-12-25,,,,f,t,f,-22.96635,-43.17935,Entire home/apt,3,1.0,2.0,2.0,4000.0,1000,1125,t,30,60,90,180,0,,,,,,,,f,0,
2014-02-26,within an hour,1.0,0.94,f,t,f,-22.98513,-43.19362,Entire home/apt,4,1.0,,2.0,200.0,4,1125,t,30,41,44,44,6,4.83,4.67,5.0,5.0,4.83,5.0,4.67,t,0,0.18
2012-04-26,,,,f,t,t,-22.99484,-43.2558,Entire home/apt,9,4.0,4.0,9.0,5163.0,1,1125,t,30,60,90,365,0,,,,,,,,f,0,
2018-10-22,,,0.0,f,t,t,-22.963,-43.17666,Entire home/apt,4,1.0,1.0,2.0,400.0,4,1125,t,0,0,0,0,0,,,,,,,,t,0,
2014-01-12,within a day,0.7,0.73,f,t,t,-22.97723,-43.22777,Private room,4,1.0,1.0,3.0,250.0,2,180,t,29,59,82,357,32,4.94,4.94,4.97,4.97,4.9,4.84,4.77,f,0,0.42
2016-04-19,within an hour,1.0,1.0,f,t,t,-22.98786,-43.22878,Entire home/apt,4,3.0,2.0,2.0,600.0,60,60,t,20,50,80,133,0,,,,,,,,f,0,
2020-12-25,within a day,0.7,0.93,f,t,t,-22.9187,-43.18667,Private room,3,1.0,1.0,2.0,80.0,1,1125,t,30,60,87,362,15,4.87,4.93,4.4,5.0,5.0,4.87,4.87,t,0,0.84
2019-08-21,within an hour,1.0,0.88,f,t,t,-22.98891,-43.3576,Entire home/apt,7,3.0,2.0,5.0,800.0,3,1125,t,0,28,50,325,3,5.0,5.0,4.67,5.0,5.0,5.0,4.33,f,0,0.11
2016-08-01,,,,f,t,f,-23.01101,-43.32896,Entire home/apt,2,1.0,1.0,1.0,800.0,4,31,t,24,54,84,359,0,,,,,,,,f,0,
2020-10-07,,,1.0,f,t,t,-22.98548,-43.19188,Private room,2,1.0,1.0,2.0,320.0,1,365,t,5,31,54,291,3,4.67,5.0,5.0,5.0,5.0,5.0,4.67,t,0,0.36
2011-04-24,within an hour,0.99,0.37,f,t,t,-22.98521,-43.20572,Entire home/apt,6,2.0,2.0,2.0,800.0,3,190,t,29,59,78,353,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.03
2014-06-21,within an hour,1.0,0.9,f,t,t,-22.98602,-43.20161,Entire home/apt,2,1.5,1.0,1.0,147.0,2,180,t,16,46,67,157,11,4.91,4.91,4.91,4.91,5.0,5.0,4.91,t,0,1.55
2016-02-06,within an hour,1.0,1.0,t,t,t,-22.8179,-43.2016,Entire home/apt,2,1.0,1.0,1.0,140.0,30,1125,t,0,0,0,15,32,4.94,4.97,4.91,4.97,4.97,4.91,5.0,t,0,1.17
2019-01-13,,,0.0,f,t,t,-22.98702,-43.19138,Entire home/apt,7,2.5,2.0,7.0,1976.0,2,1125,t,28,58,88,363,0,,,,,,,,f,0,
2013-04-23,,,,f,t,t,-22.96708,-43.18506,Entire home/apt,4,1.0,1.0,2.0,230.0,3,12,t,0,0,0,0,0,,,,,,,,t,0,
2016-07-19,,,,f,t,f,-22.91701,-43.18967,Private room,2,1.0,1.0,1.0,382.0,1,30,t,23,53,83,358,0,,,,,,,,t,0,
2020-12-19,within an hour,1.0,1.0,t,t,t,-23.00628,-43.44244,Entire home/apt,8,3.0,3.0,5.0,700.0,2,1125,t,30,60,85,359,19,4.89,4.95,4.58,4.89,5.0,4.68,4.63,f,0,1.06
2016-02-21,within a day,1.0,,f,t,f,-22.99591,-43.34658,Entire home/apt,6,3.0,3.0,4.0,3822.0,1,1125,t,30,60,89,89,0,,,,,,,,t,0,
2021-01-04,within an hour,1.0,0.95,t,t,t,-23.022753,-43.50964,Entire home/apt,5,2.0,2.0,3.0,403.0,2,1125,t,22,52,66,245,25,5.0,4.96,5.0,5.0,5.0,4.88,4.88,f,0,2.08
2014-04-28,within an hour,1.0,1.0,t,t,t,-22.97506,-43.18728,Entire home/apt,4,1.0,2.0,2.0,250.0,3,15,t,2,21,37,298,63,4.97,5.0,4.98,5.0,4.98,4.92,4.89,f,0,0.8
2016-02-11,,,,f,t,t,-22.94444,-43.33542,Entire home/apt,8,4.0,3.0,4.0,2400.0,7,31,t,30,60,90,365,0,,,,,,,,f,0,
2015-11-04,within a few hours,1.0,0.67,f,t,t,-22.95611,-43.18743,Entire home/apt,4,2.0,2.0,3.0,700.0,3,1125,t,29,59,78,350,1,5.0,5.0,4.0,5.0,5.0,5.0,4.0,f,0,0.51
2015-03-23,a few days or more,0.0,0.0,f,t,t,-22.96629,-43.17618,Entire home/apt,4,1.5,2.0,2.0,284.0,7,30,t,30,60,83,358,3,4.5,3.5,3.5,5.0,5.0,5.0,3.5,f,0,0.05
2020-10-25,within an hour,1.0,1.0,f,t,t,-22.93404,-43.17627,Entire home/apt,4,1.0,1.0,1.0,450.0,3,10,t,0,0,0,235,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,0,0.27
2014-02-17,within an hour,1.0,0.97,t,t,t,-22.98051,-43.19384,Entire home/apt,5,2.0,2.0,3.0,10000.0,4,365,t,0,0,0,0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.27
2012-01-11,within an hour,1.0,0.0,f,t,f,-22.96738,-43.18026,Entire home/apt,2,1.0,,1.0,139.0,6,365,t,0,0,4,95,26,4.88,4.79,4.54,4.96,5.0,4.92,4.79,f,0,0.21
2014-03-28,within a day,0.95,0.69,t,t,t,-22.96735,-43.18138,Entire home/apt,3,1.0,,1.0,120.0,4,30,t,16,32,45,249,4,5.0,4.75,5.0,5.0,5.0,5.0,4.5,f,0,0.06
2019-05-12,within a day,0.9,0.63,f,t,t,-22.97593,-43.1885,Entire home/apt,6,2.0,2.0,5.0,227.0,3,20,t,23,53,75,350,6,4.83,4.83,4.67,5.0,5.0,5.0,4.83,f,0,0.63
2018-12-02,within an hour,1.0,0.75,f,t,t,-22.9991,-43.2743,Entire home/apt,8,4.5,4.0,4.0,19327.0,1,365,t,30,60,90,337,0,,,,,,,,f,0,
2014-04-11,within an hour,1.0,0.87,f,t,f,-22.94394,-43.18481,Private room,2,3.0,1.0,1.0,220.0,3,1125,t,20,50,72,72,4,5.0,4.5,4.5,5.0,5.0,5.0,4.75,f,0,0.09
2016-07-20,,,,f,t,f,-22.93578,-43.24154,Entire home/apt,2,1.0,1.0,2.0,480.0,1,5,t,23,53,83,358,0,,,,,,,,f,0,
2009-03-29,within a day,0.77,1.0,f,t,t,-22.97129,-43.18667,Entire home/apt,2,1.0,,1.0,170.0,3,60,t,13,43,61,151,9,4.67,4.89,4.33,4.78,4.89,5.0,5.0,t,0,0.12
2016-04-03,,,,f,t,f,-22.96593,-43.40157,Entire home/apt,4,1.0,2.0,2.0,1100.0,15,25,t,30,60,90,365,0,,,,,,,,t,0,
2016-06-15,within a day,0.78,0.4,f,t,t,-22.97408,-43.38272,Entire home/apt,6,1.0,2.0,2.0,1291.0,4,1125,t,28,58,81,356,12,4.82,5.0,4.91,4.82,4.91,4.91,4.0,t,0,0.17
2010-06-27,within an hour,0.98,0.95,t,t,t,-22.9469,-43.18192,Entire home/apt,2,1.0,1.0,1.0,137.0,3,365,t,10,29,53,83,16,5.0,4.94,4.94,4.88,5.0,5.0,4.88,t,0,1.54
2016-03-21,within a day,1.0,1.0,f,t,t,-23.01137,-43.30048,Entire home/apt,5,2.0,2.0,3.0,259.0,4,85,t,7,7,7,7,24,4.67,4.83,4.25,4.96,4.71,4.96,4.38,t,0,0.34
2014-10-20,,,,f,t,f,-22.9812,-43.18987,Entire home/apt,2,1.0,1.0,1.0,237.0,3,365,t,28,58,77,263,0,,,,,,,,t,0,
2014-03-21,within a few hours,0.93,0.82,t,t,t,-22.98601,-43.20236,Entire home/apt,3,1.0,,1.0,190.0,3,1125,t,5,16,31,130,91,4.74,4.84,4.49,4.95,4.95,4.98,4.65,f,0,0.98
2016-08-24,within an hour,0.97,0.79,t,t,t,-22.98453,-43.21704,Entire home/apt,5,1.5,2.0,4.0,429.0,5,1125,t,30,60,72,72,0,,,,,,,,f,0,
2015-01-29,within a day,1.0,0.0,f,t,t,-22.96911,-43.41553,Entire home/apt,6,2.0,2.0,6.0,300.0,2,1125,t,0,0,0,171,1,4.0,5.0,5.0,5.0,5.0,3.0,2.0,f,0,0.01
2012-06-03,within a day,0.6,0.6,f,t,t,-22.96667,-43.19185,Entire home/apt,4,1.0,2.0,2.0,190.0,4,1125,t,9,17,36,302,0,,,,,,,,f,0,
2014-03-24,within a few hours,1.0,0.93,t,t,t,-22.97432,-43.18942,Entire home/apt,6,2.0,3.0,6.0,350.0,4,365,t,7,30,45,290,72,4.96,4.97,4.99,5.0,4.97,5.0,4.85,f,0,0.81
2014-05-01,within an hour,1.0,0.79,t,t,t,-22.98337,-43.22196,Entire home/apt,2,1.5,1.0,1.0,490.0,6,90,t,28,58,74,164,27,4.58,4.88,4.81,5.0,4.92,5.0,4.5,f,0,0.3
2018-02-05,within an hour,1.0,1.0,t,t,t,-22.94555,-43.18226,Private room,1,1.5,1.0,1.0,59.0,1,1125,t,0,0,0,0,71,4.89,4.87,4.77,4.9,4.89,5.0,4.86,t,0,1.35
2016-06-06,within a few hours,1.0,0.8,f,t,t,-22.9754,-43.22904,Entire home/apt,2,1.0,1.0,2.0,213.0,3,1125,t,6,23,23,23,20,4.8,4.7,4.7,5.0,4.9,4.9,4.75,f,0,0.28
2015-12-09,within an hour,1.0,0.96,t,t,t,-22.97844,-43.19112,Entire home/apt,3,1.0,1.0,1.0,336.0,4,1125,t,0,3,12,259,15,4.87,4.93,4.73,4.8,4.8,4.87,4.8,f,0,1.47
2019-11-02,a few days or more,0.25,0.17,f,t,t,-22.99447,-43.32194,Entire home/apt,4,3.0,4.0,5.0,600.0,7,90,t,30,60,89,89,0,,,,,,,,t,0,
2017-09-07,,,0.5,f,t,t,-22.97001,-43.39851,Private room,2,1.0,1.0,1.0,350.0,1,10,t,29,59,75,349,11,5.0,5.0,5.0,5.0,5.0,5.0,4.82,f,0,0.19
2012-10-29,within a few hours,1.0,0.69,f,t,t,-23.00576,-43.34952,Entire home/apt,7,2.5,2.0,3.0,3200.0,5,365,t,30,60,90,365,0,,,,,,,,f,0,
2017-09-28,within a few hours,1.0,0.95,f,t,t,-22.96619,-43.18192,Entire home/apt,4,1.0,1.0,2.0,160.0,2,1125,t,28,58,78,168,14,4.86,4.79,4.93,4.86,4.79,4.86,4.64,f,0,0.68
